0.0;0.0
1,530054645;-0,01242236
3,06010929;-0,02484472
4,590163934;-0,02484472
6,120218579;-0,02484472
7,868852459;-0,02484472
9,398907104;-0,01242236
10,92896175;-0,01242236
12,45901639;0
14,20765027;0
15,95628415;0,01242236
17,4863388;0,01242236
19,01639344;0,02484472
20,76502732;0,037267081
22,29508197;0,037267081
24,04371585;0,049689441
25,57377049;0,062111801
27,32240437;0,074534161
28,63387978;0,086956522
30,38251366;0,111801242
32,13114754;0,124223602
33,66120219;0,149068323
35,40983607;0,173913043
36,93989071;0,198757764
38,46994536;0,211180124
40;0,248447205
41,31147541;0,273291925
42,84153005;0,298136646
44,15300546;0,335403727
45,46448087;0,372670807
46,99453552;0,409937888
48,08743169;0,447204969
49,3989071;0,49689441
50,71038251;0,534161491
51,80327869;0,583850932
53,1147541;0,633540373
54,64480874;0,683229814
55,95628415;0,732919255
57,4863388;0,795031056
58,57923497;0,857142857
59,89071038;0,919254658
60,98360656;0,98136646
62,07650273;1,055900621
63,38797814;1,130434783
64,26229508;1,204968944
65,57377049;1,291925466
66,66666667;1,366459627
67,97814208;1,453416149
68,85245902;1,540372671
70,16393443;1,627329193
71,03825137;1,701863354
72,13114754;1,788819876
73,22404372;1,888198758
74,31693989;1,97515528
74,9726776;2,062111801
76,06557377;2,161490683
76,72131148;2,273291925
77,59562842;2,385093168
78,25136612;2,48447205
79,3442623;2,596273292
80;2,708074534
81,09289617;2,819875776
81,74863388;2,944099379
82,62295082;3,043478261
83,27868852;3,167701863
84,15300546;3,279503106
85,0273224;3,391304348
86,12021858;3,49068323
87,21311475;3,602484472
88,08743169;3,701863354
89,3989071;3,813664596
90,05464481;3,937888199
91,14754098;4,086956522
92,24043716;4,186335404
93,1147541;4,335403727
94,20765027;4,472049689
94,64480874;4,571428571
95,51912568;4,695652174
96,17486339;4,819875776
97,04918033;4,944099379
97,4863388;5,043478261
97,92349727;5,242236025
98,1420765;5,354037267
99,23497268;5,49068323
99,45355191;5,652173913
100,7650273;5,801242236
101,6393443;5,925465839
102,5136612;6
103,8251366;6,099378882
106,010929;6,198757764
107,9781421;6,260869565
109,9453552;6,310559006
112,1311475;6,335403727
113,442623;6,285714286
115,4098361;6,260869565
117,3770492;6,260869565
118,6885246;6,173913043
119,5628415;6
121,5300546;6,02484472
122,4043716;6,086956522
124,1530055;6,111801242
125,4644809;6,086956522
127,6502732;6,062111801
129,1803279;6,01242236
131,147541;5,98757764
132,6775956;5,962732919
134,6448087;5,913043478
137,0491803;5,850931677
139,6721311;5,776397516
140,5464481;5,652173913
141,6393443;5,316770186
142,295082;5,068322981
144,4808743;5,093167702
144,6994536;5,192546584
146,010929;5,465838509
146,4480874;5,304347826
147,5409836;5,304347826
149,9453552;5,341614907
151,0382514;5,167701863
152,7868852;5,167701863
154,3169399;5,142857143
156,0655738;5,080745342
157,8142077;5,01863354
159,5628415;4,944099379
161,7486339;4,844720497
163,4972678;4,745341615
165,0273224;4,695652174
166,1202186;4,546583851
165,6830601;4,037267081
165,6830601;3,801242236
166,7759563;3,627329193
168,7431694;3,47826087
168,9617486;3,776397516
170,273224;4,086956522
170,7103825;3,950310559
172,8961749;3,950310559
174,2076503;3,937888199
175,5191257;3,913043478
177,0491803;3,838509317
178,7978142;3,788819876
180,1092896;3,726708075
181,6393443;3,639751553
183,1693989;3,577639752
184,0437158;3,50310559
186,010929;3,453416149
187,3224044;3,378881988
188,6338798;3,204968944
189,726776;3,080745342
190,1639344;2,770186335
191,6939891;2,621118012
191,9125683;2,409937888
